Connecting to host 10.0.0.1, port 5301
[  5] local 10.0.0.4 port 56160 connected to 10.0.0.1 port 5301
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  5.62 MBytes  47.1 Mbits/sec    0    434 KBytes       
[  5]   1.00-2.00   sec  4.00 MBytes  33.5 Mbits/sec    0    373 KBytes       
[  5]   2.00-3.00   sec  1.62 MBytes  13.6 Mbits/sec   31   67.9 KBytes       
[  5]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    0   80.6 KBytes       
[  5]   4.00-5.00   sec  1.25 MBytes  10.5 Mbits/sec    0   94.7 KBytes       
[  5]   5.00-6.00   sec  1.38 MBytes  11.5 Mbits/sec    0    109 KBytes       
[  5]   6.00-7.00   sec  0.00 Bytes  0.00 bits/sec    0    122 KBytes       
[  5]   7.00-8.00   sec  1.38 MBytes  11.5 Mbits/sec    0    136 KBytes       
[  5]   8.00-9.00   sec  1.38 MBytes  11.5 Mbits/sec    0    150 KBytes       
[  5]   9.00-10.00  sec  1.38 MBytes  11.5 Mbits/sec    0    163 KBytes       
[  5]  10.00-11.00  sec  2.62 MBytes  22.0 Mbits/sec    0    177 KBytes       
[  5]  11.00-12.00  sec  1.38 MBytes  11.5 Mbits/sec    0    191 KBytes       
[  5]  12.00-13.00  sec  1.38 MBytes  11.5 Mbits/sec    0    204 KBytes       
[  5]  13.00-14.00  sec  2.75 MBytes  23.1 Mbits/sec    0    218 KBytes       
[  5]  14.00-15.00  sec  1.38 MBytes  11.5 Mbits/sec    0    232 KBytes       
[  5]  15.00-16.00  sec  2.62 MBytes  22.0 Mbits/sec    0    245 KBytes       
[  5]  16.00-17.00  sec  2.75 MBytes  23.1 Mbits/sec    0    259 KBytes       
[  5]  17.00-18.00  sec  1.38 MBytes  11.5 Mbits/sec    0    273 KBytes       
[  5]  18.00-19.00  sec  2.75 MBytes  23.1 Mbits/sec    0    287 KBytes       
[  5]  19.00-20.00  sec  2.62 MBytes  22.0 Mbits/sec    0    300 KBytes       
[  5]  20.00-21.00  sec  2.75 MBytes  23.1 Mbits/sec    0    314 KBytes       
[  5]  21.00-22.00  sec  4.12 MBytes  34.6 Mbits/sec    0    328 KBytes       
[  5]  22.00-23.00  sec  2.62 MBytes  22.0 Mbits/sec    0    332 KBytes       
[  5]  23.00-24.00  sec  2.75 MBytes  23.1 Mbits/sec    0    346 KBytes       
[  5]  24.00-25.00  sec  4.00 MBytes  33.6 Mbits/sec    0    359 KBytes       
[  5]  25.00-26.00  sec  2.75 MBytes  23.1 Mbits/sec    0    373 KBytes       
[  5]  26.00-27.00  sec  4.12 MBytes  34.6 Mbits/sec    0    387 KBytes       
[  5]  27.00-28.00  sec  4.00 MBytes  33.6 Mbits/sec    0    390 KBytes       
[  5]  28.00-29.00  sec  2.75 MBytes  23.1 Mbits/sec    0    404 KBytes       
[  5]  29.00-30.00  sec  4.00 MBytes  33.6 Mbits/sec    0    419 KBytes       
[  5]  30.00-31.00  sec  4.12 MBytes  34.6 Mbits/sec    0    431 KBytes       
[  5]  31.00-32.00  sec  4.12 MBytes  34.6 Mbits/sec    0    445 KBytes       
[  5]  32.00-33.00  sec  4.00 MBytes  33.6 Mbits/sec    0    460 KBytes       
[  5]  33.00-34.00  sec  5.38 MBytes  45.1 Mbits/sec    0    474 KBytes       
[  5]  34.00-35.00  sec  4.12 MBytes  34.6 Mbits/sec    0    486 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-35.00  sec  95.2 MBytes  22.8 Mbits/sec   31             sender
[  5]   0.00-35.10  sec  92.9 MBytes  22.2 Mbits/sec                  receiver

iperf Done.
