Connecting to host 10.0.0.1, port 5305
[  5] local 10.0.0.4 port 49940 connected to 10.0.0.1 port 5305
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  7.00 MBytes  58.7 Mbits/sec    0    450 KBytes       
[  5]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0   60.8 KBytes       
[  5]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   73.5 KBytes       
[  5]   3.00-4.00   sec  1.38 MBytes  11.5 Mbits/sec    0   87.7 KBytes       
[  5]   4.00-5.00   sec  0.00 Bytes  0.00 bits/sec    0    102 KBytes       
[  5]   5.00-6.00   sec  1.38 MBytes  11.5 Mbits/sec    0    115 KBytes       
[  5]   6.00-7.00   sec  1.38 MBytes  11.5 Mbits/sec    0    129 KBytes       
[  5]   7.00-8.00   sec  1.38 MBytes  11.5 Mbits/sec    0    143 KBytes       
[  5]   8.00-9.00   sec  1.38 MBytes  11.5 Mbits/sec    0    156 KBytes       
[  5]   9.00-10.00  sec  1.38 MBytes  11.5 Mbits/sec    0    170 KBytes       
[  5]  10.00-11.00  sec  1.25 MBytes  10.5 Mbits/sec    0    184 KBytes       
[  5]  11.00-12.00  sec  1.38 MBytes  11.5 Mbits/sec    0    197 KBytes       
[  5]  12.00-13.00  sec  2.75 MBytes  23.1 Mbits/sec    0    211 KBytes       
[  5]  13.00-14.00  sec  1.38 MBytes  11.5 Mbits/sec    0    225 KBytes       
[  5]  14.00-15.00  sec  2.62 MBytes  22.0 Mbits/sec    0    238 KBytes       
[  5]  15.00-16.00  sec  2.75 MBytes  23.1 Mbits/sec    0    252 KBytes       
[  5]  16.00-17.00  sec  1.38 MBytes  11.5 Mbits/sec    0    266 KBytes       
[  5]  17.00-18.00  sec  2.75 MBytes  23.1 Mbits/sec    0    280 KBytes       
[  5]  18.00-19.00  sec  2.62 MBytes  22.0 Mbits/sec    0    293 KBytes       
[  5]  19.00-20.00  sec  2.75 MBytes  23.1 Mbits/sec    0    307 KBytes       
[  5]  20.00-21.00  sec  2.75 MBytes  23.1 Mbits/sec    0    321 KBytes       
[  5]  21.00-22.00  sec  4.00 MBytes  33.6 Mbits/sec    0    334 KBytes       
[  5]  22.00-23.00  sec  2.75 MBytes  23.1 Mbits/sec    0    341 KBytes       
[  5]  23.00-24.00  sec  2.75 MBytes  23.1 Mbits/sec    0    354 KBytes       
[  5]  24.00-25.00  sec  4.00 MBytes  33.6 Mbits/sec    0    368 KBytes       
[  5]  25.00-26.00  sec  4.12 MBytes  34.6 Mbits/sec    0    382 KBytes       
[  5]  26.00-27.00  sec  2.62 MBytes  22.0 Mbits/sec    0    396 KBytes       
[  5]  27.00-28.00  sec  4.12 MBytes  34.6 Mbits/sec    0    409 KBytes       
[  5]  28.00-29.00  sec  4.12 MBytes  34.6 Mbits/sec    0    423 KBytes       
[  5]  29.00-30.00  sec  4.00 MBytes  33.6 Mbits/sec    0    437 KBytes       
[  5]  30.00-31.00  sec  4.12 MBytes  34.6 Mbits/sec    0    451 KBytes       
[  5]  31.00-32.00  sec  4.00 MBytes  33.5 Mbits/sec    0    464 KBytes       
[  5]  32.00-33.00  sec  4.12 MBytes  34.6 Mbits/sec    0    478 KBytes       
[  5]  33.00-34.00  sec  5.38 MBytes  45.1 Mbits/sec    0    492 KBytes       
[  5]  34.00-35.00  sec  4.12 MBytes  34.6 Mbits/sec    0    505 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-35.00  sec  95.1 MBytes  22.8 Mbits/sec    0             sender
[  5]   0.00-35.10  sec  93.0 MBytes  22.2 Mbits/sec                  receiver

iperf Done.
